City,datetime,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed
Bangalore,2022-07-23 22:00:00,22.87124168113879,51.861852094639474,41.89173447073108,11.68836144559465,0.6753887876518943,41.41309484321287,17.47343470869233,57.10640469177431,9.708344917920352
Mumbai,2022-07-23 23:00:00,45.365709927369785,114.22238596475307,60.456014716203924,18.92162514166549,1.0218273310361017,44.51298632411888,13.347982883850502,60.65079725173724,9.78198397752915
Delhi,2022-07-24 00:00:00,28.973132264907342,73.145966394094,62.57003107657029,22.07083138925364,1.253970538663832,71.27933572183613,23.080575505315075,70.79259307121895,8.030305223264785
Kolkata,2022-07-24 01:00:00,33.01990519454082,91.68217479813727,49.85771934561479,16.772512092521097,1.313353685166199,74.68435903972058,21.07919350253377,67.16540650401306,8.412019888868592
Hyderabad,2022-07-24 02:00:00,41.65687795441657,68.54701103216293,50.8339588889197,10.933328275322497,0.7780821213871892,36.369017179191296,19.972004066460645,49.02153717681803,8.378949749559151
Pune,2022-07-24 03:00:00,36.15198223131791,45.26735374453658,17.948794404349403,10.3128179205781,0.6324995055619533,30.64658992135112,18.30382352824641,58.0161495924798,12.330625967036212
Chennai,2022-07-24 04:00:00,32.629171992402085,68.0363443373737,46.362066047878855,15.402889018720915,0.9811663775730454,38.46038570265606,13.151659525708247,64.30454609102098,15.18789831962419
Kolkata,2022-07-24 05:00:00,34.49278202739885,99.06048152974789,52.106245395825546,12.964415191915947,1.1415281127028882,46.556917107494534,26.14208585527956,45.71812465742533,9.113965396735727
Chennai,2022-07-24 06:00:00,25.76548270209932,62.941383306280585,44.22450143605601,11.852588232217437,0.8964488214262278,36.44454039166852,21.351146227513297,66.53518502168086,9.798123256851383
Bangalore,2022-07-24 07:00:00,32.78235022436804,64.0290967287835,40.72077114987145,11.736292780266849,0.5748047507181248,32.578559108606434,22.91078243969352,49.43350712072291,15.380263901414969
Pune,2022-07-24 08:00:00,39.893533973624486,55.07190823791876,45.61962529056146,5.445474716954649,0.6108226362823688,28.33458832618573,18.96777217448245,52.815585672586586,8.052243517419075
Chennai,2022-07-24 09:00:00,50.93649452509894,77.29813150046107,48.53455921239274,7.003622004236588,0.9232062624319409,48.50366412024557,17.432485552208462,58.47509130096104,8.688853487607847
Bangalore,2022-07-24 10:00:00,27.99902072477775,49.12786778025664,26.565364909675978,6.512610898278543,0.8779148250034332,39.611362377609005,18.32541555591273,75.4377987908436,9.264335408437892
Delhi,2022-07-24 11:00:00,37.961346667913766,83.88672693763307,45.985184599618734,18.554924881022743,1.4829884950349748,59.591198697957644,16.184340676648826,77.09168153928145,8.190908369944005
Chennai,2022-07-24 12:00:00,39.754152347536625,59.31138018608462,38.568536522784896,14.49886342902869,0.6986595970106753,40.86584945444397,13.497517869879928,52.91019617078489,8.010468530874183
Pune,2022-07-24 13:00:00,23.306052813184216,65.12811787978416,37.07651023698775,8.728182221322314,0.7426262221632615,22.655509036001877,14.193939050738052,57.23073602279075,9.134128605949456
Ahmedabad,2022-07-24 14:00:00,36.47503131869246,35.78285979946817,57.783555308741086,7.987679388031199,1.1996860498793935,52.707731384383294,16.71977561577689,66.58543893377303,14.544419856706533
Kolkata,2022-07-24 15:00:00,68.23256378040031,58.99536368401751,47.06281514281087,21.45832840099686,1.0035749218304777,45.53530113056132,20.58771859098344,55.72741785579005,13.674160247466116
Bangalore,2022-07-24 16:00:00,40.70603349963603,85.1962493119578,21.506581796006564,12.182233716022601,0.6476176810942179,24.276483687141457,18.88108768995872,64.24181290149942,10.949501006260178
Kolkata,2022-07-24 17:00:00,56.82341817452789,91.78181072729602,64.82753030072985,17.648034472561445,1.377059826912239,69.00198084485748,21.19134727952441,52.12326871385618,9.664162251028031
Pune,2022-07-24 18:00:00,22.64559653880236,48.1536014441105,38.18489479793923,12.434979120692802,0.9539551461424474,29.5285582244871,17.78693919223089,67.49757240748163,9.20325513377549
Mumbai,2022-07-24 19:00:00,52.7933070955441,94.42266219055833,56.8921424219919,12.525327950368796,1.1445148044146602,37.233383722499475,15.017549273871357,48.86526304701981,17.856095970604933
Bangalore,2022-07-24 20:00:00,42.96723537696491,41.12077181373827,28.61170745973185,14.587731439920265,0.5280626785829867,20.84719253426617,17.064640173292076,45.67191561781149,9.812567788356445
Chennai,2022-07-24 21:00:00,32.80459746831245,24.913125316169573,48.704976984481746,13.843331036827923,0.9189632805949756,47.35097378063194,19.08124359512105,68.01496506563278,10.482061621484927
Bangalore,2022-07-24 22:00:00,45.73642064927712,57.53427986420984,30.435036352874775,10.812658765606718,0.8154404649803102,33.48237347290057,19.18183437262144,57.69523453463263,12.6374765104778
Kolkata,2022-07-24 23:00:00,67.76412024716917,62.85281010960286,56.44646575057976,15.29423403291312,1.2113191558958298,71.11250394616249,18.101700522781453,57.58647552575528,24.416095801334805
Delhi,2022-07-25 00:00:00,84.73093279787159,93.40337635745144,65.15588741850024,19.969002792622987,1.1157922928701605,66.57631763680313,16.207280643311588,53.5024864032698,8.843422237063097
Bangalore,2022-07-25 01:00:00,35.3761747106217,56.656716487147094,38.98675372462681,12.726731651177289,1.0799793632766659,33.04568273075099,18.9594641707899,66.27543098287192,13.254828400364952
Chennai,2022-07-25 02:00:00,42.84540114081574,60.70479519962286,34.53978362665422,6.306846195316647,1.111034982138383,36.253063293564715,20.43051489698906,54.901698607518746,9.0577708959553
Mumbai,2022-07-25 03:00:00,63.280303162861365,37.54274037120831,40.64221797811767,11.93292034707648,0.9732035437953683,51.17853759827227,10.715988222308084,69.52525694187116,12.265766106420662
Ahmedabad,2022-07-25 04:00:00,48.22232952046503,68.63297338633551,53.71679463979373,13.287258490149227,0.7333361377602612,63.58773401561991,16.070965673537494,37.62985679698495,9.512141507292148
Hyderabad,2022-07-25 05:00:00,29.361117839955583,61.96033888594063,41.442140109178624,10.61999097763173,0.6777663003291933,28.664128381256482,15.492021210946293,39.20892523194833,14.398725180825608
Delhi,2022-07-25 06:00:00,49.244701564193164,55.56686051532701,65.82089039118922,15.582643553293991,1.466261536719052,64.00460879399724,20.00004416795468,67.528556397212,20.506975057902093
Ahmedabad,2022-07-25 07:00:00,50.31595833094505,45.723885199234005,62.307455134167135,19.518003736937537,1.1522016400738497,47.89730859044197,19.20099589121705,64.03269901450376,10.146749947443762
Mumbai,2022-07-25 08:00:00,32.52762018720089,56.81416273110852,58.37475602187971,13.9881867268922,1.2343569663619984,43.03458568798266,20.16794315304132,52.724699478784615,8.754120207323565
Bangalore,2022-07-25 09:00:00,34.67055510842446,67.46675735162054,37.89923641906007,8.960495179455132,0.8572617171801099,33.18283726527198,15.87959877855192,61.58861808431368,9.495229664272111
Kolkata,2022-07-25 10:00:00,64.45903954639671,34.70639754607817,58.173954764469016,14.526864545203448,1.305942841367126,55.15068565452664,18.138904108395863,60.41657321531075,8.923941760629782
Pune,2022-07-25 11:00:00,10.696690991938134,59.870708034329844,35.95360040990943,15.002777366529923,0.5784916244765955,34.16050380468026,18.049166110680844,52.944281408884414,9.923121810251589
Kolkata,2022-07-25 12:00:00,70.76530330972209,86.33842183327867,57.76658483401167,16.838027703179566,0.9025750042832069,62.15265361339504,15.094137914230863,52.68534456078897,11.782454449568425
Ahmedabad,2022-07-25 13:00:00,56.72708106905574,63.26947859638032,39.133361059183706,12.652026561616703,1.0036551220873502,27.123777849826332,16.619281876175506,74.32443576001255,8.300534480084243
Chennai,2022-07-25 14:00:00,31.536112931941656,34.416312721770595,32.85166308130027,11.391377342585473,0.6295025497330569,46.18716052478206,16.38563528675809,56.80962733300297,10.411690663840732
Kolkata,2022-07-25 15:00:00,56.49358896523512,60.66631870055939,61.65079002828034,8.363054003206853,0.7225083592758531,61.99736593143112,14.91081928389726,57.83449808138473,8.152763286930824
Delhi,2022-07-25 16:00:00,56.833103029887525,110.55233605924596,60.40604426590468,18.51997175922226,1.327799459604679,58.10498405182981,13.554868694078074,54.5313899436412,13.289783031253965
Kolkata,2022-07-25 17:00:00,71.7806223493981,112.2152820300263,41.74655997654442,19.711660405216136,1.043095855157092,37.90916499650371,19.3536243517886,44.62738914408549,8.011404027901328
Chennai,2022-07-25 18:00:00,51.16454872482616,47.09443560686881,35.427155233375316,15.50692682070727,0.9210419693867191,39.78993906617384,20.71474349976394,56.66560663766767,9.147071348902296
Hyderabad,2022-07-25 19:00:00,24.017984362949054,77.72844089040703,33.81824874302606,12.616730618553875,0.892702959088232,35.42065089986682,20.20273181716592,44.40512058050292,9.600851538417592
Bangalore,2022-07-25 20:00:00,38.08355986517681,61.789948464470186,42.29838281168613,8.792166080719486,0.6048433923997689,32.97783734296806,16.851423791677597,38.84927497673174,8.991301002757252
Pune,2022-07-25 21:00:00,28.567324969636434,48.57645887405647,32.96052303575145,13.197230689999927,0.687776278060535,19.373116715594172,25.570149335937465,56.589235533886765,9.230546011941332
Ahmedabad,2022-07-25 22:00:00,43.628856301923996,54.190803511229895,46.84808403359334,13.105141308497922,0.8387791810241814,46.94740015657667,16.339330913417715,60.68936639813997,9.999821389383763
Bangalore,2022-07-25 23:00:00,25.45539044661048,43.54132880704128,33.20670628042796,8.04317683653827,0.4890803082291135,21.524576996829765,18.76151891049748,54.615223030251805,13.909573107605825
Kolkata,2022-07-26 00:00:00,73.36546549564603,116.48279522942246,42.75117504926832,12.929855906349212,1.1965629739129608,65.56053745734393,20.348403641699235,59.02427975219406,21.74476557708355
Mumbai,2022-07-26 01:00:00,57.90508341466118,74.21517574853401,55.19197879067241,13.754183497904458,1.2629677249996427,31.123869442248495,18.305572782924298,50.23999388126827,15.795403008001127
Bangalore,2022-07-26 02:00:00,25.026391292730185,70.55521527195015,39.45181205477499,10.136440516129412,0.7610860151644401,36.10345077239383,22.99300293160393,65.54977271238816,8.155964747987017
Hyderabad,2022-07-26 03:00:00,20.523178430565718,58.313767737988684,32.69107492045936,9.932584698788162,1.004317386659537,38.605796048008386,22.99159671066128,65.909778763671,17.366203989035693
Kolkata,2022-07-26 04:00:00,42.63860581422499,67.32939152771465,66.37511764918949,18.116931717042046,1.2325151412747868,40.91273599787818,20.238302105018622,62.43792108374734,9.472926564309796
Pune,2022-07-26 05:00:00,34.03070612751301,56.07750913618033,37.54168333310359,10.12580110358487,0.5797322838178897,29.650032434299824,17.362994703406233,50.33381094324723,9.090249004028092
Chennai,2022-07-26 06:00:00,38.73844188984872,92.78767820806146,33.53891928772948,15.647115192603808,0.8217841575228721,33.960682894902334,16.62490267916822,72.74528717173762,8.211150302604132
Hyderabad,2022-07-26 07:00:00,50.74316143368617,49.86294568824286,40.6280252727749,13.315629788772506,1.1650843720948496,38.301402988629846,16.496520508085815,65.99527729330617,16.640070369189576
Kolkata,2022-07-26 08:00:00,64.96713569971028,104.04723503495241,56.58295968703212,16.711242280145385,1.0333692991565393,42.32829903607371,23.992887679789256,73.21919434221408,9.063889296048805
Hyderabad,2022-07-26 09:00:00,47.85081068372973,62.63271802268082,44.70599899746852,11.327472984682935,0.8585919850865771,57.26951888823866,17.728198548699286,65.30521376046427,9.208631166625874
Bangalore,2022-07-26 10:00:00,35.26600631273087,30.532051711231766,26.13366154564615,9.80436492000797,0.8827683582721527,26.738045527242754,22.69623558501163,57.85464254034327,8.937572601619955
Pune,2022-07-26 11:00:00,17.616493740792343,28.321994821967124,28.841833472674036,7.157999630349309,0.8057213868778781,29.802811237679485,20.213996197975572,46.9457377659284,8.72735831049133
Chennai,2022-07-26 12:00:00,34.03067463884297,50.50861333996275,45.40619329797569,11.615003003428033,0.7004180449745163,35.88567197734905,15.23965507448053,55.62880930852394,13.138380567417467
Kolkata,2022-07-26 13:00:00,63.45758395499079,84.61342013793345,37.68152446211568,18.921767154766716,1.5524816175099263,39.742941370650534,20.98969211080135,64.72539340565474,12.370857917746742
Delhi,2022-07-26 14:00:00,55.35875511780962,112.09394334338839,59.51984469029622,23.74729804526734,1.2760798960678708,53.38017110619046,18.197352680616905,52.30677249609597,9.915623985953856
Ahmedabad,2022-07-26 15:00:00,48.50719388242696,37.77895166018307,36.000297004710326,15.295154826169014,0.9204876178851394,42.30483435590365,17.49309650762119,68.54386614272079,8.058932298131701
Chennai,2022-07-26 16:00:00,32.70173697057127,68.40444986691283,46.26159316878183,24.647604742545504,0.6944089139970742,28.533477145225707,17.484145803482384,71.82876309056977,10.809442682568491
Delhi,2022-07-26 17:00:00,45.22350126152068,95.37576206787669,73.97964797855293,23.304687489127115,1.765897993599747,86.28529880749397,17.646796787727368,69.95529999291323,11.143680524330213
Hyderabad,2022-07-26 18:00:00,36.70309716777976,59.76863145112812,32.60134667749056,7.153212448933917,0.6419702615966523,35.60324230158889,15.66734587038336,60.599761019561946,8.822747605010111
Mumbai,2022-07-26 19:00:00,53.20569363997821,88.93654237856583,45.9324458127859,18.709887454011497,1.020637582495319,54.00460822249229,15.679670930021,53.25137452134398,9.795394410339572
Chennai,2022-07-26 20:00:00,29.062791405045918,86.11765622626784,39.78671654117858,16.535989131049487,1.0321497482926154,53.789115359354696,19.14460469785223,63.44080499680514,8.801882860703984
Hyderabad,2022-07-26 21:00:00,31.73195192351207,59.26365013989343,21.794002441137525,10.870692525500592,0.8760735506055355,36.050387785549255,19.291426525073327,56.21939993335927,10.645911834159346
Delhi,2022-07-26 22:00:00,40.44135785165917,55.769172542970054,49.41312942167049,11.191458029488683,1.7369156192042787,55.97055053015843,17.776520756951886,61.339162585524136,9.452611755489892
Bangalore,2022-07-26 23:00:00,42.872945675485994,48.71097896081224,30.00349468208924,5.289108951772003,0.9092291187299939,33.48675168167624,7.673803021819531,63.62237516904208,13.221322186372207
Bangalore,2022-07-27 00:00:00,28.986105550842453,63.17133925120947,43.310694122618244,10.671941801069194,0.5658303254513685,61.06653096265302,16.41230845783993,55.23754036880532,8.785617821037132
Mumbai,2022-07-27 01:00:00,62.91908432823604,87.5121970710603,43.170944271104126,10.634966586824422,1.0958888290424413,57.88125474626697,18.9544400773013,63.651693792371326,11.060267291108904
Ahmedabad,2022-07-27 02:00:00,61.0166289979054,79.39113040005073,51.59142736307254,13.530851073937589,0.6926348923150699,51.89809064037347,22.13370621364433,62.74523326103234,17.79283404862538
Chennai,2022-07-27 03:00:00,34.91419450765369,49.00068076614473,36.06853484406731,11.001015454050307,0.9194457575868148,54.25259945000057,23.025941172912013,48.9212471753142,13.671831068508537
Chennai,2022-07-27 04:00:00,24.898244615137152,35.104415661237475,44.83439839718403,17.63624172537958,0.6176231509830615,42.32985154448667,20.40262730959331,62.45894013235733,8.546120696088519
Chennai,2022-07-27 05:00:00,13.261793847128486,66.8132111269853,28.29776451120603,15.364442355626617,0.8087684642987027,41.42757399479447,17.86148622877654,36.97809434386946,11.218713269678972
Ahmedabad,2022-07-27 06:00:00,23.206738960952375,43.85797308334301,39.977148637539614,12.042353772032401,0.67920808007218,54.86600526837129,22.755831931518856,74.69809541299895,12.783402926365996
Hyderabad,2022-07-27 07:00:00,23.613070661201718,69.7849659515742,41.637350851726694,11.527738419407301,0.7566219013667174,42.660331368743705,22.287579251161624,64.54316287817181,9.354170375637016
Pune,2022-07-27 08:00:00,45.60580241936064,61.57872757790893,38.46176735701578,14.210033233540987,0.6683893226480901,29.387272448446584,13.51878120172342,56.38042751033236,12.604948241451254
Pune,2022-07-27 09:00:00,34.24199705724962,45.90546658966245,39.33746620861851,11.776367804690905,0.7201504614718115,29.52249891717768,17.44392564804569,55.66183530451421,11.878418932486532
Mumbai,2022-07-27 10:00:00,48.88549085058467,67.76156467042647,49.94143882968554,16.4915110044211,1.1804950410356208,37.99545419045631,20.506534868728146,66.2000593565669,8.635494157848845
Chennai,2022-07-27 11:00:00,11.808944030149167,60.481766929974405,43.11655478608572,16.60373618746871,0.6783629550127145,37.15219812644641,15.327642093682057,55.35441072793487,9.811850183144603
Hyderabad,2022-07-27 12:00:00,21.581928297151983,44.67523289845591,37.20183251856173,9.042615816994688,0.5703256342093579,58.044402312887314,18.51580444048888,52.3513228130026,9.944796406341414
Bangalore,2022-07-27 13:00:00,40.32884667757194,31.004416826715364,36.201624693021316,14.026023718564659,0.7387400647147551,40.91638789875722,14.099453428476831,56.43135745080773,8.07840101311599
Delhi,2022-07-27 14:00:00,60.4903465294807,88.08774052474324,50.05565052315243,17.008736482938794,1.4694359411379974,71.37530732941887,15.979534348690366,42.48434787759901,10.812423446986823
Hyderabad,2022-07-27 15:00:00,32.29969203257496,55.076896340610496,26.277880836313145,4.034909143766965,0.7261469669427986,43.797883933218344,16.73200857272436,48.50160532163865,9.146140098790584
Ahmedabad,2022-07-27 16:00:00,48.871419799451495,92.53084490278661,36.66263521211923,9.505777668938793,1.0668583524083797,33.29722390652736,13.14453024793248,58.59648862933306,8.01990059129382
Pune,2022-07-27 17:00:00,47.92175602742944,41.66242826855527,27.272699676700036,8.635192529126966,0.7230132737590474,37.97303417864465,19.46105105659293,67.4938959956784,9.18908817388805
Pune,2022-07-27 18:00:00,31.210193600373657,66.64401958157637,38.74137202278841,15.440274168606408,0.711580583390508,29.462621900777076,18.697267122696235,54.495534115266736,8.042244705538668
Bangalore,2022-07-27 19:00:00,36.07883092920505,39.18280882135945,45.89791883870268,11.779718274362377,0.9074235832686481,31.863445866793576,13.58549752973471,70.4821904921395,9.86557733445192
Bangalore,2022-07-27 20:00:00,33.661811243508104,31.538337642237835,29.021394156181824,10.006750801382472,0.9036739416016832,30.438274433833648,21.092387097157857,45.68234610128418,11.454258954441189
Ahmedabad,2022-07-27 21:00:00,71.89498748554225,61.12074952473862,54.52409447375092,20.692492946921405,1.0670962082800814,58.939814414937175,18.080965474314493,70.35284005858732,13.56046400414174
Delhi,2022-07-27 22:00:00,20.403356199213633,65.36515923896022,66.46360181264427,14.857390720065252,1.2885166911419148,64.02748302850621,13.769456147918556,54.222481850777285,8.214977379380468
Bangalore,2022-07-27 23:00:00,38.37182176566014,31.336541691650538,31.543736335342956,9.716458696803272,0.5043901600192758,34.34219211250531,16.890106177626592,58.20736682684679,13.3211957804299
Mumbai,2022-07-28 00:00:00,41.79710096721764,107.79772529447214,44.91286834463957,15.092607486491739,0.9780182229482407,42.256936551728366,21.33724348095626,59.129469345292826,8.146386555151107
Delhi,2022-07-28 01:00:00,64.64675310095984,76.81846052553523,73.56837368545413,18.74591208114416,0.9733592006836927,38.75321263945487,19.449128379423566,65.02719220006175,9.482909387837536
Bangalore,2022-07-28 02:00:00,25.18921668225957,83.68276077026427,20.028107845871894,11.959633827542342,0.7633370445902657,34.000589503528964,16.617173339202104,63.61206731091888,9.709982223007655
Kolkata,2022-07-28 03:00:00,46.544893356551704,54.11373362525216,63.01962131683885,18.94989998903377,0.9567578046899768,35.39593527232958,16.616693851310927,81.02118545435602,12.286508436070273
Hyderabad,2022-07-28 04:00:00,40.72513068619503,27.40922597155029,43.174185453350326,8.740881439853176,1.0191873924370385,48.39301173845382,17.99540741532969,66.90672683088857,11.03162767494016
Bangalore,2022-07-28 05:00:00,61.383931130629804,68.99456107354214,31.128944030153953,4.891191269539606,0.9057673551348977,57.63577489683843,20.825702335523665,60.30648491954621,8.832144684307607
Mumbai,2022-07-28 06:00:00,53.97856835094462,54.912183722586704,47.170373276048565,16.70553663087505,1.1092933620190126,61.82447785993879,19.088302430560752,63.0499384180501,8.544256740965052
Chennai,2022-07-28 07:00:00,30.328383891955546,64.34961369191693,56.3753250052727,6.922897905935024,0.6249495231899515,39.549249039552066,19.11487403483577,59.91719168441929,9.513105185251275
Bangalore,2022-07-28 08:00:00,31.031900253190976,35.67886693678876,31.31673639820707,13.11145306166368,0.6492781888303205,37.93137289458679,16.744664105136152,62.66122908429792,13.763009935607078
Pune,2022-07-28 09:00:00,28.825516650116178,51.2354623848578,36.12650340060856,13.524904680472076,0.8965495251205454,36.34647736416292,22.63017745909641,66.08732260423233,8.959546258890683
Pune,2022-07-28 10:00:00,13.370455071900732,28.733037857842632,36.602146346799046,13.576537613729926,0.6436902100836974,26.483861678592444,21.82657800881736,53.06302068775333,9.457559868710453
Pune,2022-07-28 11:00:00,26.56043190025793,46.25223993181536,33.97698406961277,9.809402959728313,0.7449315730063821,40.16215479099805,17.400261341343384,59.77951727591216,11.7829655849298
Chennai,2022-07-28 12:00:00,43.352046434359885,49.02228062138268,39.63729522021118,19.467860274153363,0.5702450972363751,37.65398882324257,19.86302414396668,59.433644208063846,15.16985001433326
Pune,2022-07-28 13:00:00,18.06315455387971,50.35860416112578,43.61935538860001,6.027406423711637,0.43166954454434586,30.24248532352741,22.690196515030728,54.97092184786701,9.41465205379964
Kolkata,2022-07-28 14:00:00,62.348139976041914,89.11491729741174,41.7114451122991,23.306547376169505,0.9955244003106399,50.28999003899967,20.08342117417876,51.26565015268976,8.403328749402984
Bangalore,2022-07-28 15:00:00,36.182631483018575,53.87154110944305,28.094512604297876,8.426415059785173,0.8067816072530616,39.71850275970585,17.467694365721243,76.23593595997613,9.695991564672706
Ahmedabad,2022-07-28 16:00:00,32.092401218964135,74.67476536814335,24.696730980107393,14.43142708093507,0.6276506449050925,58.421174715575376,20.98112777507563,79.41286832052663,15.049495928604404
Pune,2022-07-28 17:00:00,31.63247688953024,50.278048683019804,30.746755088829516,11.795690222807139,0.8377225875361048,50.42877650225866,19.73193343662389,56.85758290536334,10.845441339613975
Delhi,2022-07-28 18:00:00,88.27679446943496,85.62994968225091,62.0260981159473,28.688704383854517,1.5148935594344355,55.72448230020137,20.615156866405624,65.05872803269477,8.999586470172858
Ahmedabad,2022-07-28 19:00:00,55.311443525973125,81.33522882600157,54.79308185207917,11.245244878366801,1.2580108758365347,45.04597995165505,18.005125340585057,70.90895620407184,11.361025887283052
Chennai,2022-07-28 20:00:00,35.53235582358504,54.89453314386946,46.172703954521765,19.929319514481485,0.6848224835786464,36.99327593304385,18.143991618908096,64.96436748006488,10.865743889692492
Kolkata,2022-07-28 21:00:00,43.82735003667521,74.01649238779589,43.096346980135046,6.030861184306913,1.3945021178689678,36.13927836193345,22.54849912235701,46.35781267341041,9.778901970090311
Delhi,2022-07-28 22:00:00,56.41202048465349,98.22315409096588,59.477044269004736,18.592571947167475,1.00861746380596,56.17547861623647,19.220741276389177,59.05684894550148,8.30561455858232
Delhi,2022-07-28 23:00:00,46.527360327634916,62.16294789153753,76.70936621416816,22.253477347720263,0.70312966662321,75.77739213365719,14.742906610557398,61.92379430204145,16.001853531006958
Delhi,2022-07-29 00:00:00,19.22205085165323,123.35714764755195,58.64914375627937,24.65231333309728,1.2527447452219795,68.04950599725882,13.3268151748884,61.70052388854624,9.5960286999627
Delhi,2022-07-29 01:00:00,88.89043144471616,81.04716224635445,66.55855666493272,10.867068682594356,1.4631958029030387,94.94958805421149,12.66696221402908,54.04625161627155,11.128214740876668
Ahmedabad,2022-07-29 02:00:00,42.89347690071197,67.84524359911354,54.977174617992354,5.87708354369383,0.7855941287004005,38.165019414304666,15.107238176963518,56.73911838353995,11.684803283163047
Ahmedabad,2022-07-29 03:00:00,45.95303745134348,64.6567934913913,37.75078889411976,19.65678206499375,0.977119892774512,43.46993234828546,20.367121583101092,67.5447011246595,8.133685812294665
Bangalore,2022-07-29 04:00:00,30.633709914171778,59.302900316974686,27.4603807022074,11.55920090811275,0.8721573879198928,35.56453815120243,16.28962379814796,33.805922654020144,15.477333562211346
Pune,2022-07-29 05:00:00,22.624221586906927,51.36338902759148,42.27036611246462,4.391944521222836,0.8725258991299565,35.98388218069816,18.92625567659919,65.40910415336204,8.775643398956259
Hyderabad,2022-07-29 06:00:00,31.24254612687452,52.2585249449799,40.822036897731415,9.722199172344457,0.8824606628771313,33.83211905553041,22.549046506288963,60.15409312734021,12.229148707790682
Bangalore,2022-07-29 07:00:00,19.435434595924715,75.56545817315512,31.02113918060925,9.617082935863971,0.7395796622018445,33.48896911620301,10.045643587289783,56.107701243725934,9.306299829646452
Bangalore,2022-07-29 08:00:00,56.64965469430183,8.57522212823668,32.75114591662604,15.610445074858687,0.7440995769118172,47.45071138711228,15.265746184404396,44.67466639501201,13.272916710406086
Kolkata,2022-07-29 09:00:00,34.40746369220265,108.89686496926228,57.347102379341074,16.232515452106536,1.0751795517205607,66.85798996041095,16.692200836404723,50.368937074586206,9.025943789294194
Kolkata,2022-07-29 10:00:00,31.92412198208576,94.73175110330097,65.44967133714127,15.293710448106982,1.0688706155404986,59.08855482455068,16.575394923939974,64.41106088191357,9.660570245038729
Pune,2022-07-29 11:00:00,25.277939953950614,22.000911926652126,38.434564300166876,9.340033475137842,0.7745503722637967,40.48029581050698,17.015782679893224,42.28447773470491,14.86842192463798
Hyderabad,2022-07-29 12:00:00,46.277348226046236,67.24039456315712,44.13942400966274,17.136704107636643,0.589598465996789,42.63119937451758,14.38667292647419,73.74424570553312,13.05851631468644
Kolkata,2022-07-29 13:00:00,46.993366058867366,97.71799517526226,47.88098192887114,20.5270275572083,0.9158169221364794,47.259011792907934,15.91133174359441,44.224810182088426,9.06441033960057
Pune,2022-07-29 14:00:00,18.11505062915406,54.3682435828794,32.49820697344377,12.180665953155472,0.7673138986084992,38.699203008679305,18.422674177232192,57.41387071573277,8.774920847205797
Pune,2022-07-29 15:00:00,40.52931804024428,25.736755979786004,27.754059652770948,10.714351842201989,0.6368151468827405,43.47080822826376,17.63306497109735,65.3124569867637,9.012872899101165
Ahmedabad,2022-07-29 16:00:00,50.146989808296574,78.40034741924308,42.070314829316196,14.957560300570602,0.9608011873018037,46.83368865275743,15.680427613781529,80.84122723160903,9.870588094706235
Mumbai,2022-07-29 17:00:00,54.94307486561856,95.1596712374164,44.45071398305556,12.471935352772404,1.2075900244546534,49.807643634943396,17.972962639471575,66.93145532540309,11.063766337208778
Ahmedabad,2022-07-29 18:00:00,54.6796333495521,60.983508305920715,44.53781929085207,19.382643097522543,0.9875455680021799,63.606443912653994,20.136311057086985,51.33167941048265,8.538675899108348
Hyderabad,2022-07-29 19:00:00,61.386467218492974,64.87170932866982,37.04555637749194,11.451554828851334,0.6816590953815325,49.709003470019056,17.84089661327858,65.6145261098437,9.031740057682208
Kolkata,2022-07-29 20:00:00,78.24980295800516,67.22580780795607,50.67769988291175,10.022849814407694,1.4468603648800034,60.36017208601975,17.611366068730607,52.64813216835327,15.196330357319232
Hyderabad,2022-07-29 21:00:00,26.134479333918367,66.56862928699086,39.74413586152053,10.954272902073129,0.8148477288546249,38.23725072568083,17.583797896697643,56.5085759942405,19.503097360898067
Bangalore,2022-07-29 22:00:00,46.77892024397716,45.38890263350466,45.37801705408379,10.823421877821183,0.8559366895206708,37.91509671213303,19.021423881624305,59.7762826514943,11.921505718763594
Bangalore,2022-07-29 23:00:00,34.868038934675546,41.54970743580158,32.374567271582976,15.087601434445112,0.6686352073084061,39.9314953848083,23.163702971603136,64.65224481176794,8.563561748358891
Hyderabad,2022-07-30 00:00:00,37.90276008755029,51.89793531786568,40.685135813893716,14.261970717097158,0.7937643277566104,34.883123690407565,19.464227657135027,68.89674730046094,10.960527505634133
Mumbai,2022-07-30 01:00:00,20.124590950825443,41.37539350005733,45.90040415714365,10.341412912042406,1.2261712373672133,61.920885168202524,13.541112464141715,73.66417936755558,8.006783983789283
Mumbai,2022-07-30 02:00:00,40.21347382539319,65.19618221762705,55.95083965620982,19.25752569581662,1.0316167210229612,48.88026272024221,16.883790556194988,54.3502725880394,10.812543106594177
Ahmedabad,2022-07-30 03:00:00,30.290872057162233,71.69547160871542,34.774904978027216,3.1165203551255387,0.9254973045424597,53.601633242001746,16.59352371005804,58.99937019775114,18.776416457501057
Hyderabad,2022-07-30 04:00:00,41.258182674857004,65.80954924201755,33.04529319872014,12.765997021618636,0.5670087652138686,39.03437252824259,16.88429052899596,67.23414319072327,14.199750743269323
Kolkata,2022-07-30 05:00:00,61.74635840054662,79.49394426617907,58.15700777152697,12.720575570123371,0.562639802734059,76.08963069289051,18.28283450479108,53.8197509137582,10.89289758529026
